HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.vidID,Input.video_title,Input.stime,Input.etime,Input.actual_vid_duration,Input.feedback_scheme,Answer.Appeared_Engaging,Answer.Appropriate_Hand_Gesture,Answer.Browser_Name,Answer.Did_not_pause_too_often,Answer.Feedback_Scheme,Answer.Listen_Another,Answer.Maintained_Eye_Contact,Answer.No_Filler,Answer.Not_Contrived,Answer.Not_Distracted,Answer.Not_Stiff,Answer.Not_Stressed,Answer.Overall_Rating,Answer.Overall_Rating,Answer.Submit,Answer.Varied_Loudness,Answer.Varied_Pace,Answer.Video_Title,Answer.viewerDuration,Approve,Reject
3Y3N5A7N4G95VWQB5RFBQFJTXPDYMG,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:33 GMT 2014,15,BatchId:1698886;,1800,2592000,Tue Oct 28 04:17:22 GMT 2014,,,36ZN444YTRY9SJUC4RDNKF9TJVOOI9,A3EJ44J2ZNRMDA,Rejected,Mon Oct 13 21:31:46 GMT 2014,Mon Oct 13 21:36:06 GMT 2014,Wed Nov 12 13:36:06 PST 2014,,Mon Oct 13 19:07:42 PDT 2014,Video_Watch_Duration_Test_Failed: You did not watch the whole video as requested in the HIT,260,24% (4/17),24% (4/17),13% (2/15),1JqIyOy35ts,"""32.2""",10,178,168,None,5,7,Firefox 24,5,None,5,5,4,6,3,5,5,5,6,Submit Answers,5,6,,10,x,
306996CF6WKCMZBB2DITYCXPE511BX,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,31IBVUNM9SZK8C1J4VTGCAQ9ZWTVFR,ARYGQ46IMW8AU,Submitted,Mon Oct 13 21:37:01 GMT 2014,Mon Oct 13 21:41:21 GMT 2014,Wed Nov 12 13:41:21 PST 2014,,,,260,100% (1/1),100% (1/1),0% (0/0),Tde7gJsqYGI,"""30.3""",7,190,183,Bars,2,5,Chrome 37,5,Bars,3,6,3,1,3,3,3,5,3,Submit Answers,3,3,,190.004983,x,
37SDSEDIN92TK1D4Z1YJ7A7O6ZG18Y,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:35 GMT 2014,,,3GM6G9ZBKNXB1UPBLNXE6IMXZDFTM8,AF883TQ7OGVI8,Submitted,Tue Oct 14 03:35:31 GMT 2014,Tue Oct 14 03:39:51 GMT 2014,Wed Nov 12 19:39:51 PST 2014,,,,260,0% (0/0),0% (0/0),0% (0/0),6a7QVnOjzw0,"""24.3""",7,205,198,Bars,3,3,Firefox 32,5,Bars,2,4,5,5,5,4,3,4,3,Submit Answers,4,4,,205,x,
3XUSYT70IT15U7ODKQ5ZFX2FCY60DZ,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,15,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:35 GMT 2014,,,3QILPRALQ5VYLSINUQ1JS1FAQPKN8R,AO3XB5I5QNNUI,Rejected,Mon Oct 13 22:27:29 GMT 2014,Mon Oct 13 22:31:48 GMT 2014,Wed Nov 12 14:31:48 PST 2014,,Mon Oct 13 19:07:44 PDT 2014,Video_Watch_Duration_Test_Failed: You did not watch the whole video as requested in the HIT,259,0% (0/9),0% (0/9),0% (0/9),aaVtit6s6LE,"""29.3""",10,206,196,Words,6,7,Chrome 37,6,Words,5,6,6,7,7,7,6,6,7,Submit Answers,6,6,,52.676021,x,
3BS6ERDL93708IASMFLGOYC6P1SD6D,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:36 GMT 2014,,,36V4Q8R5ZK0Y9EXJ4J3J1DBAF6GQMR,AQ2INPVVXR1G0,Submitted,Tue Oct 14 03:33:07 GMT 2014,Tue Oct 14 03:37:26 GMT 2014,Wed Nov 12 19:37:26 PST 2014,,,,259,0% (0/0),0% (0/0),0% (0/0),yeyFGa0L0Zw,"""23.2""",7,201,194,Bars,6,6,Chrome 38,5,Bars,5,7,4,5,6,6,6,5,6,Submit Answers,6,6,,201.001,x,
3TRB893CSJAMO2YO7FRG0XFZX4SG7P,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:36 GMT 2014,,,3U5JL4WY5K92EL9PKTYF9RQ3QHZ4XM,A3HB9PPUZU565U,Submitted,Mon Oct 13 22:24:23 GMT 2014,Mon Oct 13 22:28:42 GMT 2014,Wed Nov 12 14:28:42 PST 2014,,,,259,0% (0/0),0% (0/0),0% (0/0),tiqR4hLYl2I,"""21.1""",2,210,208,Words,1,5,Chrome 37,2,Words,1,4,2,3,6,2,3,3,4,Submit Answers,1,2,,210.783967,x,
31KPKEKW4ADCFAQT6UETK7EF9DU0BS,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,14,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:32 GMT 2014,,,3IJXV6UZ1XJCPWMSWJUREAEYUIFIRJ,A3454T4PU9GJM0,Rejected,Mon Oct 13 22:26:52 GMT 2014,Mon Oct 13 22:31:10 GMT 2014,Wed Nov 12 14:31:10 PST 2014,,Mon Oct 13 20:12:33 PDT 2014,Only_a_few_HIT_Count,258,0% (0/3),0% (0/3),0% (0/3),VdMrJ-pSRhg,"""20.1""",7,180,173,Bars,5,5,Chrome 38,3,Bars,4,5,4,5,5,4,4,6,5,Submit Answers,5,5,,180.002572,x,
389A2A304OIVPFIZKUAOVRKXRYU0CZ,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:33 GMT 2014,,,3SKRO2GZ71RF2MDZYS0OLZBYIPTK1L,AQ2INPVVXR1G0,Submitted,Tue Oct 14 03:49:36 GMT 2014,Tue Oct 14 03:53:54 GMT 2014,Wed Nov 12 19:53:54 PST 2014,,,,258,0% (0/0),0% (0/0),0% (0/0),Tir6maIQqrQ,"""26.2""",3,185,182,None,2,4,Chrome 38,4,None,2,5,3,4,2,1,2,3,2,Submit Answers,3,3,,185.003,x,
306996CF6WKCMZBB2DITYCXPE511BX,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,3KYQYYSHYV7SK8EQCDCCTITGRQIOD9,A1ONILGBGJ8Y5K,Rejected,Mon Oct 13 21:45:43 GMT 2014,Mon Oct 13 21:50:01 GMT 2014,Wed Nov 12 13:50:01 PST 2014,,Mon Oct 13 20:12:34 PDT 2014,Only_a_few_Hit_Count,258,0% (0/4),0% (0/4),0% (0/4),Tde7gJsqYGI,"""30.3""",7,190,183,Bars,5,6,Chrome 37,6,Bars,4,5,3,7,7,7,6,5,6,Submit Answers,6,6,,190.007178,x,
3K3G488TR28YENEJMIHVWR55CL65QU,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,15,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:36 GMT 2014,,,3SNVL38CI4SZPPNXEPP82VUPMLZKCO,A7NZ814Q5MX2R,Rejected,Mon Oct 13 22:18:54 GMT 2014,Mon Oct 13 22:23:12 GMT 2014,Wed Nov 12 14:23:12 PST 2014,,Mon Oct 13 20:12:36 PDT 2014,Only_a_few_HIT_Count,258,0% (0/5),0% (0/5),0% (0/5),PCkul92vd5o,"""24.2""",10,208,198,Words,2,5,Chrome 36,5,Words,1,6,2,7,7,3,2,4,4,Submit Answers,2,4,,208.775068,x,
3VDI8GSXAFTQOG37HKJMEXBU8OYG8C,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:32 GMT 2014,,,3FIJLY1B6U473S4NIJKH6I1RD8YFPW,ADLYO655RWJUI,Rejected,Mon Oct 13 22:18:39 GMT 2014,Mon Oct 13 22:22:56 GMT 2014,Wed Nov 12 14:22:56 PST 2014,,Mon Oct 13 20:12:32 PDT 2014,Rejected_Because_User_Blocked,257,5% (1/19),0% (0/18),0% (0/18),01OasonAfJQ,"""25.3""",7,176,169,None,6,5,Chrome 37,5,None,4,3,4,5,5,6,5,5,6,Submit Answers,5,5,,176.001983,x,
3VDI8GSXAFTQOG37HKJMEXBU8OYG8C,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:32 GMT 2014,,,3WLEIWSYHOHVPHUNBBX5DQ5BIDIH28,AFB9N61OMZXCX,Submitted,Mon Oct 13 22:16:25 GMT 2014,Mon Oct 13 22:20:42 GMT 2014,Wed Nov 12 14:20:42 PST 2014,,,,257,100% (1/1),0% (0/0),0% (0/0),01OasonAfJQ,"""25.3""",7,176,169,None,5,6,Chrome 37,6,None,4,5,3,6,6,7,7,5,6,Submit Answers,5,4,,176.260982,x,
3D4BBDG7ZHWR67HW3HS7XPI4UAE3CX,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:30 GMT 2014,15,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,304SM51WA34E338Z5Y2FIXFHLV0BSF,A3GXSHLBND9E92,Submitted,Tue Oct 14 06:24:47 GMT 2014,Tue Oct 14 06:29:04 GMT 2014,Wed Nov 12 22:29:04 PST 2014,,,,257,0% (0/0),0% (0/0),0% (0/0),uW5y0LzXG-w,"""19.2""",8,195,187,Words,5,6,Firefox 32,6,Words,4,5,5,6,5,6,5,5,5,Submit Answers,5,6,,195.158594,x,
37SDSEDIN92TK1D4Z1YJ7A7O6ZG18Y,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:35 GMT 2014,,,3QY7M81QH7MTD8S1N8HXM92BLA4K7R,A18TCR555RWUZV,Submitted,Mon Oct 13 21:42:44 GMT 2014,Mon Oct 13 21:47:01 GMT 2014,Wed Nov 12 13:47:01 PST 2014,,,,257,0% (0/0),0% (0/0),0% (0/0),6a7QVnOjzw0,"""24.3""",7,205,198,Bars,1,1,Chrome 37,6,Bars,1,4,2,3,5,1,6,3,4,Submit Answers,3,1,,205.005982,x,
3Y3N5A7N4G95VWQB5RFBQFJTXPDYMG,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:33 GMT 2014,15,BatchId:1698886;,1800,2592000,Tue Oct 28 04:17:22 GMT 2014,,,39O5D9O87TSTTRFQTJX9L9DNBZD3CW,ARYGQ46IMW8AU,Submitted,Mon Oct 13 22:12:24 GMT 2014,Mon Oct 13 22:16:40 GMT 2014,Wed Nov 12 14:16:40 PST 2014,,,,256,100% (1/1),100% (1/1),0% (0/0),1JqIyOy35ts,"""32.2""",10,178,168,None,2,5,Chrome 37,4,None,2,5,3,2,3,2,6,3,3,Submit Answers,3,4,,178.570988,x,
3Y3CZJSZ9KTYQOTJZX6V1HFA8785RV,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,14,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:35 GMT 2014,,,3AAJC4I4FGSHMYSPOI94CEVXGENJZP,AFB9N61OMZXCX,Submitted,Mon Oct 13 22:32:11 GMT 2014,Mon Oct 13 22:36:27 GMT 2014,Wed Nov 12 14:36:27 PST 2014,,,,256,100% (1/1),0% (0/0),0% (0/0),zrOt3AYYf9w,"""25.1""",7,194,187,Bars,5,6,Chrome 37,6,Bars,4,4,3,6,6,5,7,5,6,Submit Answers,5,5,,194.761983,x,
3HKIF5DF6YXQ2LMHMCP0ET65SUGG91,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,14,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:35 GMT 2014,,,3R6P78PK7KBB9KTPAKZJTD203QIGT0,AA9V4NE8SOA4I,Rejected,Mon Oct 13 22:14:36 GMT 2014,Mon Oct 13 22:18:52 GMT 2014,Wed Nov 12 14:18:52 PST 2014,,Mon Oct 13 20:12:34 PDT 2014,Only_a_few_HIT_Count,256,0% (0/8),0% (0/8),0% (0/8),anwwsX_3WKo,"""26.3""",10,196,186,Words,6,6,Chrome 37,7,Words,6,6,7,4,5,5,5,7,6,Submit Answers,7,7,,196.003988,x,
3TRB893CSJAMO2YO7FRG0XFZX4SG7P,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:36 GMT 2014,,,36AHBNMV1RC4EMISI0LAV9RI50MYDZ,AQ2INPVVXR1G0,Submitted,Mon Oct 13 22:38:49 GMT 2014,Mon Oct 13 22:43:05 GMT 2014,Wed Nov 12 14:43:05 PST 2014,,,,256,0% (0/0),0% (0/0),0% (0/0),tiqR4hLYl2I,"""21.1""",2,210,208,Words,2,2,Chrome 38,2,Words,2,4,1,4,3,1,2,2,1,Submit Answers,4,2,,210,x,
39RRBHZ0AU1OQ9UPF5ILRIB8UCTVZL,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:33 GMT 2014,,,3JAOYWH7VI48BXYCN5RIF56W50XL97,A179VVX2QGAJK0,Submitted,Mon Oct 13 21:35:23 GMT 2014,Mon Oct 13 21:39:38 GMT 2014,Wed Nov 12 13:39:38 PST 2014,,,,255,0% (0/0),0% (0/0),0% (0/0),ZNmXj2RmGJM,"""20.3""",9,183,174,Words,5,6,Chrome 38,6,Words,4,6,6,6,6,5,6,5,6,Submit Answers,6,6,,183.003695,x,
3DW3BNF1GHI96DT26FI8EYE4V3LV8F,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,34V1S5K3GS1QSCV501LGQMOZF5B96Q,A2B8HPIZDKYKDR,Submitted,Mon Oct 13 22:06:02 GMT 2014,Mon Oct 13 22:10:17 GMT 2014,Wed Nov 12 14:10:17 PST 2014,,,,255,100% (3/3),100% (1/1),100% (1/1),hd0HS17qbTw,"""28.1""",9,189,180,Words,3,2,Chrome 38,4,Words,2,4,4,3,4,2,3,4,3,Submit Answers,4,2,,189.002677,x,
3BJKPTD2QCC0BQ490TOT4XLOOAUTRA,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,14,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:31 GMT 2014,,,3ZAZR5XV01IUEKMJEQSIPAI2QUAZCN,A31O5XYX80XD21,Submitted,Mon Oct 13 21:59:13 GMT 2014,Mon Oct 13 22:03:27 GMT 2014,Wed Nov 12 14:03:27 PST 2014,,,,254,0% (0/0),0% (0/0),0% (0/0),2hTRehTWboM,"""21.3""",7,173,166,None,4,3,Chrome 37,6,None,3,5,4,5,6,4,3,4,3,Submit Answers,4,4,,173.002997,x,
306996CF6WKCMZBB2DITYCXPE511BX,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,32SVAV9L3F950CIS951IFENZBWP3AR,A31O5XYX80XD21,Submitted,Mon Oct 13 21:46:27 GMT 2014,Mon Oct 13 21:50:40 GMT 2014,Wed Nov 12 13:50:40 PST 2014,,,,253,0% (0/0),0% (0/0),0% (0/0),Tde7gJsqYGI,"""30.3""",7,190,183,Bars,5,5,Chrome 37,4,Bars,5,5,3,4,5,4,5,5,6,Submit Answers,6,6,,190.001997,x,
31YWE12TE0CXAOTEWPRKOJFU0UO7X8,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,16,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:32 GMT 2014,,,3L6L49WXW0XTC2PFENFKH8ZJXIL549,AIQB7XXL5K2FR,Rejected,Mon Oct 13 21:50:43 GMT 2014,Mon Oct 13 21:54:55 GMT 2014,Wed Nov 12 13:54:55 PST 2014,,Mon Oct 13 19:07:38 PDT 2014,Video_Watch_Duration_Test_Failed: You did not watch the whole video as requested in the HIT,252,25% (1/4),25% (1/4),0% (0/3),3klXTD7KCK4,"""25.2""",8,174,166,Words,3,4,Firefox 32,4,Words,3,2,2,3,3,2,2,4,2,Submit Answers,4,4,,8,x,
32LAQ1JNT9PSRIWQ4NJY9888V9YTUE,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,15,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:32 GMT 2014,,,34S9DKFK73PD0Y957UZDRE3CJ4KYND,A3G2NVZWJQH4YH,Rejected,Mon Oct 13 21:54:46 GMT 2014,Mon Oct 13 21:58:58 GMT 2014,Wed Nov 12 13:58:58 PST 2014,,Mon Oct 13 20:12:32 PDT 2014,Only_a_few_HIT_Count,252,10% (1/10),0% (0/9),0% (0/9),hRXTJOQAfN4,"""31.1""",10,172,162,Bars,7,6,Chrome 38,7,Bars,7,6,7,7,7,7,7,6,6,Submit Answers,6,6,,172.002396,x,
3K3IX1W4S6RAKHPLH1TN4XVHZ3LAPE,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:30 GMT 2014,11,BatchId:1698886;,1800,2592000,Tue Oct 28 02:07:39 GMT 2014,,,3WZ36BJEV3GFI3LEUY75S2B3NDQBTE,A34WAR0H85FL2K,Submitted,Mon Oct 13 22:15:27 GMT 2014,Mon Oct 13 22:19:39 GMT 2014,Wed Nov 12 14:19:39 PST 2014,,,,252,33% (1/3),33% (1/3),0% (0/2),Gluc1QrsxdI,"""18.1""",12,178,166,None,7,2,Firefox 32,7,None,7,6,6,4,7,5,6,6,5,Submit Answers,4,4,,178,x,
3URJ6VVYUPNDXSX3T06H2U4RXOTO40,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:30 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,3F6HPJW4JD0DM7PC6AJ5ETFYX2GW2A,AF883TQ7OGVI8,Submitted,Tue Oct 14 03:31:09 GMT 2014,Tue Oct 14 03:35:21 GMT 2014,Wed Nov 12 19:35:21 PST 2014,,,,252,0% (0/0),0% (0/0),0% (0/0),bcjLTY_a2Vw,"""18.3""",14,187,173,Bars,6,4,Firefox 32,5,Bars,4,6,6,6,6,6,6,5,6,Submit Answers,6,5,,187,x,
3BFF0DJK8XCCC54MFIOYU7QKACDTSY,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,14,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,3XUHV3NRVKYNOEDATUZ3BX8N2N9H59,ARYGQ46IMW8AU,Submitted,Mon Oct 13 22:16:41 GMT 2014,Mon Oct 13 22:20:53 GMT 2014,Wed Nov 12 14:20:53 PST 2014,,,,252,100% (1/1),100% (1/1),0% (0/0),JgnHarqVMS0,"""24.1""",8,190,182,None,3,5,Chrome 37,6,None,3,5,3,3,4,4,4,3,2,Submit Answers,3,5,,190.378998,x,
3VGET1QSZ0ZILOOOMKVYM01NRSI7WF,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:30 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:35 GMT 2014,,,3LPW2N6LKT2ST0JUTT62UCXDWVC5UZ,ABOEYY9Y0PFRI,Submitted,Mon Oct 13 22:21:09 GMT 2014,Mon Oct 13 22:25:21 GMT 2014,Wed Nov 12 14:25:21 PST 2014,,,,252,0% (0/0),0% (0/0),0% (0/0),HchFh68Y35k,"""19.1""",18,203,185,Bars,3,4,Chrome 37,4,Bars,1,4,4,5,5,3,4,2,4,Submit Answers,3,3,,203.003426,x,
3URJ6VVYUPNDXSX3T06H2U4RXOTO40,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:30 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,3TY7ZAOG5FKFVXSH29WO7USODWZK0S,AFB9N61OMZXCX,Submitted,Mon Oct 13 21:52:19 GMT 2014,Mon Oct 13 21:56:30 GMT 2014,Wed Nov 12 13:56:30 PST 2014,,,,251,100% (1/1),0% (0/0),0% (0/0),bcjLTY_a2Vw,"""18.3""",14,187,173,Bars,6,6,Chrome 37,7,Bars,5,6,6,6,6,5,6,6,7,Submit Answers,6,6,,187.213996,x,
3NSM4HLQNRUN79XH6A5YU20W8HTQQS,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:35 GMT 2014,,,3KYQYYSHYV7SK8EQCDCCTITGRQOODF,A2LEY4X3LD8G26,Rejected,Mon Oct 13 22:34:52 GMT 2014,Mon Oct 13 22:39:03 GMT 2014,Wed Nov 12 14:39:03 PST 2014,,Mon Oct 13 20:12:34 PDT 2014,Only_a_few_HIT_Count,251,17% (1/6),17% (1/6),0% (0/5),AhfIxBmPOEY,"""22.2""",13,192,179,None,5,7,Firefox 32,2,None,3,6,7,7,7,3,4,5,7,Submit Answers,6,6,,192,x,
